Unique_ID,AnimalName,AnimalClass,AnimalBreed,AnimalColour,AnimalGender,AnimalDesexed,locality,OBJECTID
5316,Molly,Standard,Kelpie,Black,F,N,GREENACRES,4316
5317,Millie Reilly,Desexed/Microchipped,Yorkshire Terrier,Grey & Tan,F,Y,DEVON PARK,4317
5318,Charli,Standard,Jack Russell Terrier,White,F,N,DEVON PARK,4318
5319,Pepper,Desexed/Microchipped,Border Collie,Black,F,Y,DEVON PARK,4319
5320,Brady,Desexed/Pension/Microchipped,Maltese Terrier,White & Brown,M,Y,MANSFIELD PARK,4320
5321,Charlie,Desexed/Microchipped,Shar Pei,Fawn,M,Y,ENFIELD,4321
5322,Misha,Desexed,Staffordshire Bull Terrier,White,F,Y,ENFIELD,4322
5323,Stella,Desexed/Microchipped,Kelpie,Black,F,Y,ENFIELD,4323
5324,Tory,Standard,Blue Heeler,Black & White,M,N,ENFIELD,4324
5325,Abbey,Pension/Microchipped,Cavalier King Charles Spaniel,Blenheim,F,N,ENFIELD,4325
5326,Remy,Desexed/Pension/Microchipped,Pomeranian,Beige,F,Y,ENFIELD,4326
5327,Bella,Standard,Labrador,Black,F,N,CROYDON PARK,4327
5328,Biscuit,Desexed/Pension,Maltese,White,F,Y,VALLEY VIEW,4328
5329,Louie,Desexed/Pension,Poodle,Black,M,Y,VALLEY VIEW,4329
5330,Molly,Desexed/Pension,Fox Terrier,White & Black,F,Y,VALLEY VIEW,4330
5331,Lucy,Desexed/Microchipped,Maltese,White,F,Y,VALLEY VIEW,4331
5332,Misty Fiegert,Desexed/Microchipped,Maltese Terrier,White,F,Y,VALLEY VIEW,4332
5333,Brock,Concession/Microchipped,German Shepherd,Liver,M,N,VALLEY VIEW,4333
5334,Missy,Desexed,Cairn Terrier,White,F,Y,VALLEY VIEW,4334
5335,Jaypee,Standard,Labrador,White,F,N,GREENACRES,4335
5336,Pepper,Desexed/Pension/Microchipped,Terrier,Brown & White,M,Y,GREENACRES,4336
5337,Enzo,Desexed/Microchipped,Rottweiler,Black & Tan,M,Y,GREENACRES,4337
5338,Bella,Standard,Dalmation,White & Black,F,N,GREENACRES,4338
5339,Abbey,Desexed/Microchipped,Border Collie,Black & Tan,F,Y,GREENACRES,4339
5340,Chelsea,Desexed,Jack Russell Terrier,White & Black,F,Y,GREENACRES,4340
5341,Sylva,Desexed/Microchipped,Maltese,White,M,Y,GREENACRES,4341
5342,Isabelle,Desexed/Microchipped,Kelpie,Black,F,Y,GREENACRES,4342
5343,Chicko,Standard,Staffordshire Bull Terrier,Brown,M,N,GREENACRES,4343
5344,Toby,Desexed/Pension/Microchipped,Pomeranian,White,M,Y,KLEMZIG,4344
5345,Aspen,Standard,Scotch Terrier,Black & Tan,F,N,KLEMZIG,4345
5346,Rosie,Desexed,Lhasa Apso,White & Grey,F,Y,KLEMZIG,4346
5347,Lex,Desexed,Chihuahua,White & Tan,F,Y,KLEMZIG,4347
5348,Bobby,Pension,Staffordshire Bull Terrier,Brown,M,N,FERRYDEN PARK,4348
5349,Boo,Desexed/Microchipped,Maltese,Black & White & Brindle,F,Y,KLEMZIG,4349
5350,Kate,Microchipped,Cocker Spaniel,Brown,F,N,KLEMZIG,4350
5351,Rocky,Desexed/Microchipped,Jack Russell Terrier,White,M,Y,KLEMZIG,4351
5352,Lilli,Standard,Moodle,White,F,N,KLEMZIG,4352
5353,Lofty,Desexed/Microchipped,Shih Tzu,White,M,Y,KLEMZIG,4353
5354,Schmug,Desexed/Microchipped,Shih Tzu,Black,M,Y,KLEMZIG,4354
5355,Lulu,Concession,Jack Russell Terrier,Black,F,N,WINGFIELD,4355
5356,Peanut Satay,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Brown,U,Y,WINDSOR GARDENS,4356
5357,Spikey,Desexed/Microchipped,Staffordshire Bull Terrier,Red,M,Y,WINDSOR GARDENS,4357
5358,Umi,Guide Dog,Labrador,Black,M,Y,WINDSOR GARDENS,4358
5359,Juno,Desexed/Pension,Blue Heeler,Black & White,F,Y,ENFIELD,4359
5360,Rosie Cooper,Desexed/Microchipped,Staffordshire Bull Terrier,Sandy,F,Y,ENFIELD,4360
5361,Sooty Cooper,Desexed/Microchipped,Staffordshire Bull Terrier,Black & White,F,Y,ENFIELD,4361
5362,Ollie,Desexed/Microchipped,Maltese,White & Brown & Black,M,Y,ENFIELD,4362
5363,Benny,Desexed/Microchipped,Labrador,Black,M,Y,ENFIELD,4363
5364,Sebastian,Microchipped,Cavoodle,Black,M,N,VALLEY VIEW,4364
5365,Samantha,Pension,Maltese,Cream & White,F,N,VALLEY VIEW,4365
5366,Sapphire,Standard,Maltese,Cream & White,F,N,VALLEY VIEW,4366
5367,Missy,Desexed/Pension/Microchipped,Tenterfield Terrier,Black & White,F,Y,DUDLEY PARK,4367
5368,Coco Chanel Hayes,Pension/Microchipped,Bichon Frise,White,F,N,DUDLEY PARK,4368
5369,Marco Pierre Hayes,Desexed/Pension/Microchipped,Bichon Frise,White,M,Y,DUDLEY PARK,4369
5370,Richie Codera,Desexed/Concession/Microchipped,Bichon Frise,White,M,Y,DUDLEY PARK,4370
5371,Romeo,Desexed/Pension/Microchipped,Maltese,Black & White,M,Y,DUDLEY PARK,4371
5372,lillie,Pension/Microchipped,Shih Tzu,Gold & White,F,N,ENFIELD,4372
5373,Sheeba,Pension,Rottweiler,Black & Brown,F,N,ENFIELD,4373
5374,Charlie,Pension,Staffordshire Bull Terrier,Brindle,M,N,ENFIELD,4374
5375,Floyd,Desexed/Pension/Microchipped,Kelpie,Black,M,Y,ENFIELD,4375
5376,Monkey,Desexed/Pension/Microchipped,Chihuahua,Sandy,M,Y,ENFIELD,4376
5377,Milo,Desexed/Pension/Microchipped,Jack Russell Terrier,White & Brown,F,Y,ENFIELD,4377
5378,MUFFY COLLINS,Pension,Chihuahua,Brown & Black,F,N,ENFIELD,4378
5379,Bella,Desexed/Pension,Shih Tzu,Red & White,F,Y,ENFIELD,4379
5380,Roxy,Pension,American Bull Mastiff,White,F,N,ENFIELD,4380
5381,Trixie,Desexed/Pension,Kelpie,Black & White,F,Y,ENFIELD,4381
5382,Buddy,Desexed/Pension,Poodle,Apricot,M,Y,ENFIELD,4382
5383,Gypsy,Desexed/Pension/Microchipped,Terrier,Brown,F,Y,ENFIELD,4383
5384,Weiner Hudson,Desexed/Microchipped,Dachshund,Black & Tan,M,Y,ENFIELD,4384
5385,Max,Microchipped,Chihuahua,Black & Tan & White,M,N,ENFIELD,4385
5386,Teppi,Desexed/Microchipped,Maltese,White,M,Y,ENFIELD,4386
5387,Tia,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Brindle,F,Y,ENFIELD,4387
5388,Buddy,Desexed/Pension,Kelpie,Unknown,M,Y,ENFIELD,4388
5389,Molly,Desexed/Pension,American Staffordshire Bull Terrier,Beige & Golden,F,Y,ENFIELD,4389
5390,Paddy,Desexed/Pension,Fox Terrier,Black & Tan,M,Y,ENFIELD,4390
5391,Marley,Desexed/Microchipped,Silky Terrier,Black & Tan,M,Y,DUDLEY PARK,4391
5392,Molly,Desexed/Microchipped,Cavalier King Charles Spaniel,Blenheim,F,Y,SEFTON PARK,4392
5393,Sparkie,Desexed,Jack Russell Terrier,White & Brown,M,Y,SEFTON PARK,4393
5394,Snuggles,Desexed/Microchipped,Maltese,White & Brown,M,Y,MANSFIELD PARK,4394
5395,Cookie,Desexed/Pension,Pinscher,Black & Tan,F,Y,MANSFIELD PARK,4395
5396,Roxy,Desexed/Pension/Microchipped,Rottweiler,Tan & Black,F,Y,MANSFIELD PARK,4396
5397,Zoey,Desexed/Pension/Microchipped,Bull Terrier,Black & White,F,Y,MANSFIELD PARK,4397
5398,Max,Desexed/Microchipped,Spaniel,Tan & White,M,Y,MANSFIELD PARK,4398
5399,Isis,Desexed/Microchipped,Miniature Pinscher,Red,F,Y,GILLES PLAINS,4399
5400,Ada,Pension/Microchipped,Whippet,Black,F,N,GILLES PLAINS,4400
5401,Fly,Concession/Microchipped,Jack Russell Terrier,Tri Colour,F,N,GILLES PLAINS,4401
5402,Lady,Desexed/Pension,Maltese,White,F,Y,GILLES PLAINS,4402
5403,Sisko,Desexed/Microchipped,Chihuahua,Black & White,M,Y,OAKDEN,4403
5404,Striker,Pension,Bull Terrier,Black & White,M,N,OAKDEN,4404
5405,Petal,Desexed/Pension/Microchipped,Dalmation,Blue Roan,F,Y,DERNANCOURT,4405
5406,JACKSON,Desexed,Border Collie,Black & White,M,Y,DERNANCOURT,4406
5407,Aisha,Desexed/Microchipped,Collie - Rough,Sable & White,F,Y,DERNANCOURT,4407
5408,Chazz,Desexed/Pension,Staffordshire Bull Terrier,Brown & Brindle,F,Y,DERNANCOURT,4408
5409,Gracie,Desexed/Microchipped/Obedience,Cocker Spaniel,Black,F,Y,DERNANCOURT,4409
5410,Louis,Desexed/Microchipped/Obedience,Cocker Spaniel,Black,M,Y,DERNANCOURT,4410
5411,Roxy,Desexed/Microchipped,Kelpie,Black,F,Y,DERNANCOURT,4411
5412,Tessa,Desexed/Pension/Microchipped/Obedience,Labrador,Gold,F,Y,DERNANCOURT,4412
5413,Charlie,Desexed/Microchipped/Obedience,Shetland Sheepdog (Sheltie),Sable & White,M,Y,DERNANCOURT,4413
5414,Diego Sanchez King,Desexed/Microchipped,Beagle,Tan & White,M,Y,DERNANCOURT,4414
5415,Butters,Desexed/Microchipped,Poodle,White & Apricot,M,Y,DERNANCOURT,4415
5416,Charlie,Desexed/Microchipped,German Shorthaired Pointer,Liver & White,M,Y,DERNANCOURT,4416
5417,Chloe,Desexed/Microchipped,Cavoodle,Apricot,F,Y,DERNANCOURT,4417
5418,Leah,Desexed/Microchipped,Border Collie,Black & White,F,Y,DERNANCOURT,4418
5419,Versache,Standard,Pomeranian,Brown,M,N,DERNANCOURT,4419
5420,Zorro,Desexed/Microchipped,West Highland Terrier,White,M,Y,DERNANCOURT,4420
5421,Kungah,Microchipped,Australian Bulldog,White & Tan,F,N,DERNANCOURT,4421
5422,Winnie,Desexed/Microchipped,Pug,Fawn,F,Y,DERNANCOURT,4422
5423,Trae,Desexed/Microchipped,Poodle - Standard,Blue,F,Y,DERNANCOURT,4423
5424,PJ,Desexed,Maltese,Brown,M,Y,DERNANCOURT,4424
5425,Wolfie,Desexed/Microchipped,German Spitz,Tan & Red,M,Y,DERNANCOURT,4425
5426,OLLY,Desexed/Microchipped/Obedience,Maltese,Black & White,F,Y,DERNANCOURT,4426
5427,IO,Greyhound,Greyhound,Beige,F,Y,DERNANCOURT,4427
5428,Titan,Desexed/Microchipped,Husky,Brown & White,M,Y,DERNANCOURT,4428
5429,Banji,Desexed,Maltese,Cream,M,Y,DERNANCOURT,4429
5430,Miss Daisy,Desexed/Microchipped,Labradoodle,Brown,F,Y,DERNANCOURT,4430
5431,Brandy,Desexed/Pension/Microchipped,Labradoodle,Gold,F,Y,DERNANCOURT,4431
5432,Toby,Desexed/Pension/Microchipped,German Shepherd,Black & Sable,M,Y,OAKDEN,4432
5433,Charlie,Desexed/Pension/Microchipped,Maltese,White,M,Y,OAKDEN,4433
5434,Max,Desexed/Pension/Microchipped,Maltese,White,M,Y,OAKDEN,4434
5435,Jacinta,Desexed/Pension/Microchipped,Pomeranian,Brown & White,F,Y,OAKDEN,4435
5436,Jack,Desexed/Microchipped,Blue Heeler,Blue,M,Y,OAKDEN,4436
5437,Chloe,Desexed/Pension/Microchipped,Maltese,Tri Colour,F,Y,OAKDEN,4437
5438,Munta,Pension,Staffordshire Bull Terrier,White,F,N,OAKDEN,4438
5439,Jack (CJ),Microchipped,Border Collie,Black & White,M,N,BLAIR ATHOL,4439
5440,Tobias (toby),Desexed/Microchipped/Obedience,Border Collie,Blue Merle,M,Y,BLAIR ATHOL,4440
5441,Rosie,Desexed/Pension/Microchipped,Bull Terrier,Brindle & White,F,Y,ANGLE PARK,4441
5442,Fonzie,Desexed/Pension,Doberman,Black & Brown,M,Y,ANGLE PARK,4442
5443,Opie,Desexed/Microchipped/Obedience,Chihuahua,Gold,M,Y,KLEMZIG,4443
5444,Minnie J. Holder,Desexed/Microchipped,Jack Russell Terrier,Tan & White,F,Y,GREENACRES,4444
5445,Rex,Desexed,Kelpie,Unknown,M,Y,HAMPSTEAD GARDENS,4445
5446,Crikey,Standard,Tenterfield Terrier,White & Brown,M,N,CROYDON PARK,4446
5447,Shagga,Desexed,Tenterfield Terrier,Unknown,M,Y,CROYDON PARK,4447
5448,Sheila,Desexed,Tenterfield Terrier,White,F,Y,CROYDON PARK,4448
5449,Romeo,Pension,Italian Greyhound,Gold,M,N,CROYDON PARK,4449
5450,Venus,Desexed/Pension/Microchipped,Groodle,White & Apricot,F,Y,CROYDON PARK,4450
5451,Brutus,Desexed/Pension,Labrador,Black,M,Y,MANSFIELD PARK,4451
5452,Diesel,Standard,Rottweiler,Black & Tan,M,N,DRY CREEK,4452
5453,Lady Diva,Standard,Rottweiler,Black & Tan,F,N,DRY CREEK,4453
5454,Buddy,Pension,Staffordshire Bull Terrier,Brown,M,N,OAKDEN,4454
5455,Nala,Concession,Bulldog,White,F,N,HAMPSTEAD GARDENS,4455
5456,Simba,Pension/Microchipped/Obedience,German Shepherd,Black,M,N,HAMPSTEAD GARDENS,4456
5457,Midnight,Standard,Border Collie,Black & White,M,N,ANGLE PARK,4457
5458,Shrek,Desexed/Microchipped,Shar Pei,Brown & Tan,M,Y,KILBURN,4458
5459,Sherlock,Pension/Microchipped,Golden Retriever,Gold,M,N,OAKDEN,4459
5460,Toriel Dreemurr,Pension/Microchipped,Husky,White & Black,F,N,OAKDEN,4460
5461,Tizer,Pension,Blue Heeler,Black & Brown & White,M,N,OAKDEN,4461
5462,TJ Junior,Pension,Fox Terrier,White,M,N,DEVON PARK,4462
5463,Dragoi,Concession,American Staffordshire Bull Terrier,White,M,N,DEVON PARK,4463
5464,Ellie-Mae,Desexed/Pension/Microchipped,Mastiff,Brindle,F,Y,DEVON PARK,4464
5465,Couge,Pension,Red Heeler,Red,M,N,DEVON PARK,4465
5466,Boags,Desexed/Pension/Microchipped/Obedience,Pug,Tan,M,Y,DEVON PARK,4466
5467,Beau Geste,Desexed/Pension,Bearded Collie,Black & Grey,M,Y,DEVON PARK,4467
5468,Buddy,Pension,Maltese,Brown,M,N,DEVON PARK,4468
5469,Taylah,Pension,Blue Heeler,Black & White,F,N,OAKDEN,4469
5470,Lou Lou,Desexed/Microchipped,Blue Heeler,White & Black,F,Y,OAKDEN,4470
5471,Angus,Desexed/Pension,Maltese Terrier,White & Tan,M,Y,HILLCREST,4471
5472,Charlie,Desexed/Pension/Microchipped,Terrier,White,F,Y,HILLCREST,4472
5473,Sophie,Desexed/Pension,Fox Terrier,White &  Black & Tan,F,Y,HILLCREST,4473
5474,Milly,Desexed/Pension/Microchipped,Malinois,White & Tan,F,Y,HILLCREST,4474
5475,Jak,Desexed/Pension/Microchipped,Malinois,White &  Black & Tan,M,Y,HILLCREST,4475
5476,Bailey,Desexed/Pension/Microchipped,Basset Hound,Tri Colour,M,Y,HILLCREST,4476
5477,Sophie,Desexed/Pension/Microchipped,Cavalier King Charles Spaniel,Tri Colour,F,Y,HILLCREST,4477
5478,Missy,Desexed/Pension/Microchipped,Shih Tzu,White,F,Y,HILLCREST,4478
5479,EBONY,Desexed/Pension/Microchipped,Labrador,Black,F,Y,HILLCREST,4479
5480,Senna,Standard,German Shepherd,Black & Tan,F,N,CLEARVIEW,4480
5481,Jools,Desexed/Microchipped,Staffordshire Bull Terrier,White & Brindle,F,Y,WOODVILLE GARDENS,4481
5482,Bailey,Desexed/Microchipped,Maltese,White,M,Y,CROYDON PARK,4482
5483,Suki,Desexed/Microchipped,Greyhound,Black,F,Y,KLEMZIG,4483
5484,Finale,Desexed,American Staffordshire Bull Terrier,Brown,F,Y,BROADVIEW,4484
5485,Tilly,Desexed/Microchipped,Kelpie,Black,F,Y,KLEMZIG,4485
5486,Charlie,Desexed/Microchipped,Lhasa Apso,Cream,F,Y,DEVON PARK,4486
5487,Milly,Desexed/Concession/Microchipped,Fox Terrier,Tri Colour,F,Y,DEVON PARK,4487
5488,Gus,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Black & Brindle,M,Y,DEVON PARK,4488
5489,Dotti,Desexed,Jack Russell Terrier,White,F,Y,ENFIELD,4489
5490,Rusty,Standard,Chihuahua,Rusty,M,N,ENFIELD,4490
5491,Satan,Desexed/Pension/Microchipped,Rottweiler,Black & Brown,M,Y,KLEMZIG,4491
5492,Milo,Desexed/Microchipped,Poodle,Apricot,M,Y,OAKDEN,4492
5493,Cherry,Pension/Microchipped,Maltese,White & Fawn,F,N,OAKDEN,4493
5494,Ding Dong,Desexed/Pension,Maltese,White,M,Y,OAKDEN,4494
5495,Rocket,Standard,Labrador,Gold,M,N,OAKDEN,4495
5496,Indi,Desexed/Concession/Microchipped,English Staffordshire Bull Terrier,Blue,F,Y,OAKDEN,4496
5497,Diva,Desexed/Pension/Microchipped,Papillion,White,F,Y,OAKDEN,4497
5498,Smoodge,Desexed/Microchipped,Pug,Fawn,M,Y,OAKDEN,4498
5499,Tiger,Desexed/Microchipped,Greyhound,Black,M,Y,OAKDEN,4499
5500,Lola,Desexed/Microchipped,Dachshund,Red,F,Y,OAKDEN,4500
5501,MIa,Desexed/Microchipped,Beagle,Red,F,Y,OAKDEN,4501
5502,Eli,Desexed/Pension/Microchipped,Terrier,Black,F,Y,OAKDEN,4502
5503,Moses,Desexed/Pension/Microchipped,Cavalier King Charles Spaniel,Black & Tan,M,Y,OAKDEN,4503
5504,Amata,Desexed/Microchipped/Obedience,American Staffordshire Bull Terrier,Grey & White,F,Y,OAKDEN,4504
5505,Hony,Desexed/Microchipped,Staffordshire Bull Terrier,Black & Brindle,F,Y,OAKDEN,4505
5506,Alfie,Desexed/Concession,Maltese,Apricot & Fawn,M,Y,OAKDEN,4506
5507,Katy,Desexed/Pension/Microchipped,Collie,Blue Merle,F,Y,OAKDEN,4507
5508,Finn,Greyhound,Greyhound,Red & Fawn,M,N,OAKDEN,4508
5509,Arnie,Concession/Microchipped,American Staffordshire Bull Terrier,Fawn & White,M,N,OAKDEN,4509
5510,Arnie,Desexed/Pension/Microchipped,Chihuahua,Tan,M,Y,OAKDEN,4510
5511,Jessie,Microchipped,Pugalier,Tan,F,N,OAKDEN,4511
5512,Matilde,Desexed/Microchipped,Chihuahua,Beige,F,Y,OAKDEN,4512
5513,Bella,Desexed/Pension/Microchipped,Maltese,Apricot & White,F,Y,OAKDEN,4513
5514,Austin 2,Guide Dog,Maltese,Black,M,N,OAKDEN,4514
5515,Izzy,Guide Dog,Maltese Terrier,White,F,Y,OAKDEN,4515
5516,Murphy,Desexed/Microchipped,Blue Heeler,Tan,M,Y,OAKDEN,4516
5517,Bonnie,Pension,American Staffordshire Bull Terrier,Tan,F,N,OAKDEN,4517
5518,Chocco,Pension,Rottweiler,Black,M,N,OAKDEN,4518
5519,Mia,Desexed/Microchipped,West Highland Terrier,White,F,Y,OAKDEN,4519
5520,Honey,Desexed,Maltese,White,F,Y,OAKDEN,4520
5521,Missie,Concession,Maltese,White,F,N,OAKDEN,4521
5522,Tara-Jay,Desexed,Pomeranian,Tan,F,Y,OAKDEN,4522
5523,Tinka,Desexed,Maltese,White,F,Y,OAKDEN,4523
5524,Cindi,Greyhound,Greyhound,Black,F,Y,OAKDEN,4524
5525,Nifty,Desexed/Microchipped,Fox Terrier,Tri Colour,M,Y,OAKDEN,4525
5526,Apple,Desexed/Microchipped,West Highland Terrier,White,F,Y,OAKDEN,4526
5527,Chardi,Desexed/Pension/Microchipped,Maltese,White,F,Y,OAKDEN,4527
5528,Millie,Desexed/Microchipped,Shih Tzu,Cream,F,Y,OAKDEN,4528
5529,Mollie,Desexed/Microchipped,Maltese,White,F,Y,OAKDEN,4529
5530,Lucky,Desexed/Pension/Microchipped,Jack Russell Terrier,Tan & Sable & White,M,Y,OAKDEN,4530
5531,Jack,Desexed/Microchipped/Obedience,Weimaraner,Grey,M,Y,OAKDEN,4531
5532,Bonnie,Desexed/Pension,Beagle,Lemon,F,Y,OAKDEN,4532
5533,Roxy,Desexed/Microchipped,Staffordshire Bull Terrier,Black & Brindle,F,Y,OAKDEN,4533
5534,Harry,Desexed/Microchipped,Cavalier King Charles Spaniel,White,M,Y,OAKDEN,4534
5535,Cooper,Desexed/Microchipped/Obedience,Labradoodle,Gold,M,Y,OAKDEN,4535
5536,Sawyer,Standard,Labradoodle,Black,M,N,OAKDEN,4536
5537,Chase,Standard,Labrador,Chocolate,M,N,OAKDEN,4537
5538,JESSIE,Desexed,Kelpie,Brown,M,Y,OAKDEN,4538
5539,Toby,Desexed/Microchipped,Basenji,White & Tan,M,Y,OAKDEN,4539
5540,Mako,Concession,Bichon Frise,White,M,N,OAKDEN,4540
5541,BJ,Desexed/Pension/Microchipped,Maltese,White,M,Y,OAKDEN,4541
5542,Chica,Desexed/Microchipped,Fox Terrier,Black & White,F,Y,OAKDEN,4542
5543,Juju,Desexed/Microchipped,Tenterfield Terrier,Black & Tan & White,M,Y,OAKDEN,4543
5544,Tess,Desexed,Kelpie,Black & Tan,F,Y,OAKDEN,4544
5545,Chico,Desexed/Pension/Microchipped,Maltese,Grey,M,Y,KLEMZIG,4545
5546,Scout,Desexed/Microchipped,Cocker Spaniel,Black,F,Y,WINDSOR GARDENS,4546
5547,Leo,Desexed/Concession/Microchipped,Pomeranian,Ginger,M,Y,WINDSOR GARDENS,4547
5548,Ruby,Desexed/Concession/Microchipped,Chihuahua,Cream,F,Y,WINDSOR GARDENS,4548
5549,Chee Chee,Desexed/Microchipped,Terrier,White & Tan,F,Y,OAKDEN,4549
5550,Flynn,Desexed/Pension/Microchipped,Chihuahua,Red & White,M,Y,OAKDEN,4550
5551,Bella,Desexed/Pension/Microchipped,Maltese,Tan & White,F,Y,HAMPSTEAD GARDENS,4551
5552,Mishka,Desexed/Pension,Chihuahua,Black & Tan,F,Y,ANGLE PARK,4552
5553,Bubby,Desexed/Pension/Microchipped,Chihuahua,Tan & White,F,Y,ANGLE PARK,4553
5554,Chib,Desexed/Pension/Microchipped,Terrier,Cream,M,Y,GILLES PLAINS,4554
5555,McGivar,Desexed/Pension/Microchipped,Shih Tzu,Tri Colour,M,Y,GILLES PLAINS,4555
5556,Terra,Desexed/Microchipped,Retriever,Tan,M,Y,CLEARVIEW,4556
5557,Arya,Microchipped,English Staffordshire Bull Terrier,Blue & Brown,F,N,MANSFIELD PARK,4557
5558,Poppy,Desexed/Concession/Microchipped,Labrador,Black,F,Y,MANSFIELD PARK,4558
5559,Hunter,Desexed/Microchipped,Cavoodle,Blonde,F,Y,HAMPSTEAD GARDENS,4559
5560,Miss Patsy Cline,Desexed/Pension/Microchipped,Poodle,Brown,F,Y,HAMPSTEAD GARDENS,4560
5561,Odie,Standard,Maltese,White,M,N,ENFIELD,4561
5562,Missy,Desexed/Microchipped,Jack Russell Terrier,White & Tan,F,Y,BLAIR ATHOL,4562
5563,OSKA,Desexed,Fox Terrier,White & Tan,M,Y,BLAIR ATHOL,4563
5564,Tobie,Desexed/Pension/Microchipped,Maltese,White,M,Y,WINDSOR GARDENS,4564
5565,Shaynee,Pension,Pug,Black,F,N,HILLCREST,4565
5566,Roo,Desexed/Pension/Microchipped,Jack Russell Terrier,White & Brindle,M,Y,HILLCREST,4566
5567,Alice Chocco,Desexed/Pension,Kelpie,Black & Tan,F,Y,GILLES PLAINS,4567
5568,Harry,Pension,West Highland Terrier,White,M,N,GILLES PLAINS,4568
5569,Ug,Standard,Staffordshire Bull Terrier,Brindle,M,N,GILLES PLAINS,4569
5570,Gizzmo,Desexed/Pension,Maltese,White,M,Y,GILLES PLAINS,4570
5571,Scooby,Desexed/Pension,Cocker Spaniel,Gold,M,Y,GILLES PLAINS,4571
5572,Opal,Desexed/Pension/Microchipped/Obedience,Boxer,Brindle,F,Y,GILLES PLAINS,4572
5573,Rajah,Desexed/Pension/Microchipped,Labrador,Black,M,Y,GILLES PLAINS,4573
5574,Sinba,Desexed/Microchipped,Pomeranian,Red,M,Y,KLEMZIG,4574
5575,Bentley,Pension,Staffordshire Bull Terrier,Brown & Black,M,N,CLEARVIEW,4575
5576,Butch,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Tan & White,M,Y,CLEARVIEW,4576
5577,Missy,Standard,Staffordshire Bull Terrier,Tan & Black,F,N,CLEARVIEW,4577
5578,Missy,Desexed/Pension/Microchipped,Terrier,Black,F,Y,ENFIELD,4578
5579,rusty,Desexed/Concession/Microchipped,Kelpie,Brown & Black,M,Y,ENFIELD,4579
5580,Mindy,Desexed/Pension/Microchipped,Chihuahua,Black & White,F,Y,ENFIELD,4580
5581,Buddy,Pension,Kelpie,Black,M,N,BLAIR ATHOL,4581
5582,Lucky,Pension,Shih Tzu,Brown & White,M,N,BLAIR ATHOL,4582
5583,Bonnie,Pension/Microchipped,Basset Hound,Red & White,F,N,KILBURN,4583
5584,Bruce,Desexed/Pension,Maltese Terrier,Brown,M,Y,KILBURN,4584
5585,Ralph,Pension,Staffordshire Bull Terrier,White & Black,M,N,KILBURN,4585
5586,Humphrey,Desexed/Microchipped,Terrier,Grey & Black,M,Y,KILBURN,4586
5587,Sophie,Desexed/Pension/Microchipped,Maltese,White & Fawn,F,Y,KILBURN,4587
5588,K.C,Standard,Heeler,Black & Tan,F,N,DUDLEY PARK,4588
5589,Angel,Pension,Staffordshire Bull Terrier,Tan,F,N,DUDLEY PARK,4589
5590,Shorty,Pension,Shih Tzu,Black & White,M,N,DUDLEY PARK,4590
5591,Terror,Desexed/Pension/Microchipped,English Staffordshire Bull Terrier,Brindle,M,Y,DUDLEY PARK,4591
5592,matilda,Desexed/Pension/Microchipped,Staffordshire Bull Terrier,Tan & Brown,F,Y,DUDLEY PARK,4592
5593,Beast,Concession/Microchipped,American Staffordshire Bull Terrier,Black & Tan & White,M,N,DUDLEY PARK,4593
5594,Junior,Pension,Maltese,Biscuit & White,M,N,DUDLEY PARK,4594
5595,Ollie,Desexed/Microchipped,Maltese,Black & White,M,Y,FERRYDEN PARK,4595
5596,Shandy,Desexed/Pension/Microchipped,Maltese,Black & White,F,Y,ANGLE PARK,4596
5597,Boomer,Standard,Greyhound,Black,M,N,ANGLE PARK,4597
5598,Stormy,Greyhound,Greyhound,Blue,F,N,ANGLE PARK,4598
5599,Tiger,Standard,Greyhound,Fawn,M,N,ANGLE PARK,4599
5600,Hobo,Desexed/Pension/Microchipped,Chihuahua,Black & White,M,Y,ANGLE PARK,4600
5601,Sootie,Pension/Microchipped,Jack Russell Terrier,Black,F,N,ANGLE PARK,4601
5602,Lachlan,Desexed/Pension/Microchipped,Lakeland Terrier,Wheaton,M,Y,MANSFIELD PARK,4602
5603,Lucky,Desexed/Pension,Poodle - Toy,White,M,Y,MANSFIELD PARK,4603
5604,Bella,Desexed/Concession/Microchipped,Maltese,Tan & White,F,Y,WOODVILLE GARDENS,4604
5605,Jack,Desexed/Pension/Microchipped,Terrier,Black & White,M,Y,WOODVILLE GARDENS,4605
5606,Smokie,Desexed/Pension/Microchipped,Terrier,Fawn & Black,M,Y,NORTHFIELD,4606
5607,Toby,Pension,Chihuahua,Amber,M,N,NORTHFIELD,4607
5608,Dior,Desexed/Microchipped,Shar Pei,Chocolate & Brown & Brindle,F,Y,DUDLEY PARK,4608
5609,Coco,Desexed/Microchipped,Maltese Terrier,White & Brown,F,Y,FERRYDEN PARK,4609
5610,Kaiya,Concession,Rottweiler,Black & Tan,F,N,OAKDEN,4610
5611,Olaf,Pension,American Staffordshire Bull Terrier,White & Blue,M,N,OAKDEN,4611
5612,Molly,Desexed/Microchipped,Cavalier King Charles Spaniel,Brown & White,F,Y,OAKDEN,4612
